"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 07 17:29:59 GMT 2024","Wed Aug 07 17:29:59 GMT 2024","438","api_tests","api/users.spec.ts","Users api tests","","","Update full user details",""
"passed","Wed Aug 07 17:29:56 GMT 2024","Wed Aug 07 17:29:57 GMT 2024","781","ui_tests","ui/login.spec.ts","Login tests","","","Create user",""
"passed","Wed Aug 07 17:29:57 GMT 2024","Wed Aug 07 17:29:57 GMT 2024","518","ui_tests","ui/login.spec.ts","Login tests","","","failing login - invalid password",""
"passed","Wed Aug 07 17:29:59 GMT 2024","Wed Aug 07 17:29:59 GMT 2024","323","api_tests","api/users.spec.ts","Users api tests","","","Create user",""
"passed","Wed Aug 07 17:29:56 GMT 2024","Wed Aug 07 17:29:57 GMT 2024","701","ui_tests","ui/login.spec.ts","Login tests","","","failing login - invalid username",""
"passed","Wed Aug 07 17:29:59 GMT 2024","Wed Aug 07 17:29:59 GMT 2024","508","api_tests","api/users.spec.ts","Users api tests","","","Delete user",""
